portfolio_id,ticker,sector,investment_horizon,shares_held,current_price,cost_basis_per_share,total_position_cost,position_dollars,total_portfolio_value,weight,stock_beta,target_beta,actual_beta,stock_sharpe,portfolio_sharpe,weekly_return,weekly_dollar_change,monthly_return,monthly_dollar_change,ytd_return,ytd_dollar_change,one_year_return,one_year_dollar_change,portfolio_inception
4522,EMR,Industrials,Medium Term,3.1803,$431.07,$333.24,"$1,059.80","$1,370.92","$41,154.13",3.33%,1.21,1.26,1.04,-0.37,0.06,-0.08%,$-0.80,-0.32%,$-3.43,-3.94%,$-41.73,-69.84%,$-740.12,2007-07-21
4522,BA,Industrials,Medium Term,1.9666,$689.94,$696.87,"$1,370.46","$1,356.86","$41,154.13",3.30%,1.19,1.26,1.04,-0.17,0.06,-0.08%,$-1.15,-0.36%,$-4.92,-4.37%,$-59.89,-77.51%,"$-1,062.30",2007-07-21
4522,GE,Industrials,Medium Term,1.6595,$817.63,$421.82,$700.01,"$1,356.86","$41,154.13",3.30%,1.19,1.26,1.04,0.47,0.06,-0.06%,$-0.43,-0.26%,$-1.84,-3.20%,$-22.42,-56.80%,$-397.61,2007-07-21
4522,ROK,Industrials,Medium Term,1.5767,$838.26,$664.98,"$1,048.47","$1,321.70","$41,154.13",3.21%,1.14,1.26,1.04,-0.62,0.06,-0.07%,$-0.74,-0.30%,$-3.18,-3.69%,$-38.66,-65.41%,$-685.77,2007-07-21
4522,BXP,Real Estate,Medium Term,30.5693,$103.48,$98.18,"$3,001.29","$3,163.31","$41,154.13",7.69%,0.94,1.26,1.04,-0.07,0.06,-0.04%,$-1.26,-0.18%,$-5.39,-2.18%,$-65.52,-38.72%,"$-1,162.09",2007-07-21
4522,SPG,Real Estate,Medium Term,4.9917,$614.85,$550.93,"$2,750.08","$3,069.17","$41,154.13",7.46%,0.89,1.26,1.04,-0.00,0.06,-0.08%,$-2.18,-0.34%,$-9.32,-4.12%,$-113.44,-73.16%,"$-2,012.04",2007-07-21
4522,PLD,Real Estate,Medium Term,3.4673,$874.32,$579.41,"$2,008.99","$3,031.51","$41,154.13",7.37%,0.87,1.26,1.04,-0.75,0.06,-0.09%,$-1.81,-0.39%,$-7.77,-4.71%,$-94.55,-83.48%,"$-1,677.06",2007-07-21
4523,IVV,S&P 500 Index ETF,Short Term,9.1238,$360.94,$495.70,"$4,522.67","$3,293.16","$26,924.97",12.23%,0.97,0.98,0.92,0.03,-0.37,0.01%,$0.43,0.04%,$1.85,0.50%,$22.52,8.31%,$375.63,2008-08-11
4523,SPY,S&P 500 Index ETF,Short Term,10.935,$300.08,$382.55,"$4,183.18","$3,281.36","$26,924.97",12.19%,1.00,0.98,0.92,0.04,-0.37,0.05%,$1.91,0.20%,$8.20,2.38%,$99.77,39.77%,"$1,663.76",2008-08-11
4523,VOO,S&P 500 Index ETF,Short Term,274.0612,$11.93,$10.77,"$2,951.64","$3,269.55","$26,924.97",12.14%,0.95,0.98,0.92,0.03,-0.37,5.13%,$151.31,21.97%,$648.47,267.30%,"$7,889.77",4457.71%,"$131,575.41",2008-08-11
4523,MSFT,Technology,Short Term,13.7552,$70.15,$44.48,$611.83,$964.93,"$26,924.97",3.58%,0.95,0.98,0.92,-0.45,-0.37,0.89%,$5.44,3.81%,$23.33,46.40%,$283.87,773.74%,"$4,733.99",2008-08-11
4523,ADBE,Technology,Short Term,37.885,$25.47,$19.16,$725.88,$964.93,"$26,924.97",3.58%,0.95,0.98,0.92,-0.81,-0.37,1.99%,$14.41,8.51%,$61.77,103.54%,$751.56,1726.67%,"$12,533.49",2008-08-11
4523,INTU,Technology,Short Term,0.9843,$980.30,$806.25,$793.59,$964.93,"$26,924.97",3.58%,1.01,0.98,0.92,-0.17,-0.37,-0.03%,$-0.25,-0.13%,$-1.07,-1.63%,$-12.97,-27.26%,$-216.30,2008-08-11
4523,WFC,Financial Services,Short Term,3.0508,$982.96,$734.93,"$2,242.12","$2,998.79","$26,924.97",11.14%,0.97,0.98,0.92,0.34,-0.37,-0.11%,$-2.36,-0.45%,$-10.11,-5.48%,$-122.97,-91.46%,"$-2,050.70",2008-08-11
4523,DHR,Healthcare,Short Term,7.5198,$528.61,$746.60,"$5,614.28","$3,975.03","$26,924.97",14.76%,0.83,0.98,0.92,-0.89,-0.37,-0.09%,$-4.82,-0.37%,$-20.67,-4.48%,$-251.44,-74.69%,"$-4,193.27",2008-08-11
4523,TMO,Healthcare,Short Term,11.0759,$333.67,$272.06,"$3,013.31","$3,695.70","$26,924.97",13.73%,0.70,0.98,0.92,-1.12,-0.37,0.07%,$2.12,0.30%,$9.10,3.67%,$110.73,61.28%,"$1,846.57",2008-08-11
4523,SBUX,Consumer Cyclical,Short Term,3.9504,$890.19,$1230.02,"$4,859.07","$3,516.61","$26,924.97",13.06%,0.98,0.98,0.92,0.10,-0.37,-0.11%,$-5.20,-0.46%,$-22.28,-5.58%,$-271.11,-93.05%,"$-4,521.17",2008-08-11
4524,SPY,S&P 500 Index ETF,Medium Term,9.0006,$300.08,$382.55,"$3,443.18","$2,700.90","$24,034.91",11.24%,1.00,1.03,0.97,0.04,-0.57,0.05%,$1.57,0.20%,$6.75,2.38%,$82.12,39.77%,"$1,369.44",2008-08-11
4524,IVV,S&P 500 Index ETF,Medium Term,7.3989,$360.94,$495.70,"$3,667.63","$2,670.55","$24,034.91",11.11%,0.97,1.03,0.97,0.03,-0.57,0.01%,$0.35,0.04%,$1.50,0.50%,$18.27,8.31%,$304.61,2008-08-11
4524,PEG,Utilities,Medium Term,10.1005,$164.36,$172.92,"$1,746.58","$1,660.11","$24,034.91",6.91%,0.51,1.03,0.97,0.89,-0.57,-0.06%,$-1.05,-0.26%,$-4.52,-3.15%,$-54.94,-52.46%,$-916.22,2008-08-11
4524,CAT,Industrials,Medium Term,12.7429,$672.88,$923.59,"$11,769.22","$8,574.41","$24,034.91",35.67%,1.10,1.03,0.97,-0.76,-0.57,-0.08%,$-9.24,-0.34%,$-39.61,-4.09%,$-481.87,-68.28%,"$-8,035.93",2008-08-11
4524,DHR,Healthcare,Medium Term,8.9306,$528.61,$746.60,"$6,667.59","$4,720.80","$24,034.91",19.64%,0.83,1.03,0.97,-0.89,-0.57,-0.09%,$-5.73,-0.37%,$-24.54,-4.48%,$-298.62,-74.69%,"$-4,979.97",2008-08-11
4524,GOOGL,Technology,Medium Term,6.6486,$557.73,$509.58,"$3,387.99","$3,708.15","$24,034.91",15.43%,1.05,1.03,0.97,-0.03,-0.57,-0.08%,$-2.70,-0.34%,$-11.56,-4.15%,$-140.63,-69.22%,"$-2,345.29",2008-08-11
4525,SPY,S&P 500 Index ETF,Short Term,28.9032,$300.08,$382.55,"$11,056.92","$8,673.27","$47,721.26",18.17%,1.00,1.18,0.78,0.04,0.02,0.04%,$4.68,0.18%,$20.04,2.21%,$243.83,39.77%,"$4,397.62",2007-04-03
4525,IVV,S&P 500 Index ETF,Short Term,23.7545,$360.94,$495.70,"$11,775.11","$8,573.96","$47,721.26",17.97%,0.97,1.18,0.78,0.03,0.02,0.01%,$1.04,0.04%,$4.46,0.46%,$54.22,8.31%,$977.97,2007-04-03
4525,SEE,Consumer Cyclical,Short Term,2.9333,$169.02,$138.06,$404.97,$495.78,"$47,721.26",1.04%,1.11,1.18,0.78,-0.74,0.02,-0.09%,$-0.35,-0.37%,$-1.50,-4.51%,$-18.24,-81.25%,$-329.06,2007-04-03
4525,SIRI,Consumer Cyclical,Short Term,2.6826,$182.90,$186.41,$500.06,$490.64,"$47,721.26",1.03%,1.09,1.18,0.78,-0.72,0.02,-0.09%,$-0.47,-0.41%,$-2.03,-4.95%,$-24.75,-89.27%,$-446.40,2007-04-03
4525,AMZN,Consumer Cyclical,Short Term,0.9804,$489.95,$532.09,$521.66,$480.37,"$47,721.26",1.01%,1.31,1.18,0.78,-0.04,0.02,-0.07%,$-0.36,-0.30%,$-1.55,-3.62%,$-18.90,-65.34%,$-340.87,2007-04-03
4525,NFLX,Consumer Cyclical,Short Term,0.9847,$480.01,$419.33,$412.91,$472.66,"$47,721.26",0.99%,1.02,1.18,0.78,1.18,0.02,0.13%,$0.52,0.54%,$2.24,6.59%,$27.20,118.82%,$490.63,2007-04-03
4525,PEG,Utilities,Short Term,29.1263,$164.36,$172.92,"$5,036.52","$4,787.20","$47,721.26",10.03%,0.51,1.18,0.78,0.89,0.02,-0.06%,$-2.81,-0.24%,$-12.04,-2.91%,$-146.49,-52.46%,"$-2,642.05",2007-04-03
4525,EIX,Utilities,Short Term,8.1039,$572.96,$349.64,"$2,833.45","$4,643.22","$47,721.26",9.73%,0.47,1.18,0.78,-0.68,0.02,-0.09%,$-2.53,-0.38%,$-10.84,-4.65%,$-131.83,-83.91%,"$-2,377.60",2007-04-03
4525,NEE,Utilities,Short Term,4.7648,$830.96,$980.04,"$4,669.69","$3,959.34","$47,721.26",8.30%,0.28,1.18,0.78,0.10,0.02,-0.10%,$-4.63,-0.43%,$-19.85,-5.17%,$-241.51,-93.28%,"$-4,355.84",2007-04-03
4525,ETR,Utilities,Short Term,4.9023,$800.30,$415.46,"$2,036.71","$3,923.34","$47,721.26",8.22%,0.27,1.18,0.78,1.67,0.02,-0.09%,$-1.74,-0.37%,$-7.45,-4.45%,$-90.68,-80.30%,"$-1,635.55",2007-04-03
4525,SLB,Energy,Short Term,0.4404,$906.27,$712.92,$313.97,$399.09,"$47,721.26",0.84%,1.14,1.18,0.78,-1.30,0.02,-0.10%,$-0.32,-0.43%,$-1.36,-5.28%,$-16.59,-95.28%,$-299.14,2007-04-03
4525,DVN,Energy,Short Term,0.6372,$619.95,$317.35,$202.22,$395.02,"$47,721.26",0.83%,1.24,1.18,0.78,-1.60,0.02,-0.10%,$-0.20,-0.42%,$-0.84,-5.05%,$-10.21,-91.11%,$-184.23,2007-04-03
4525,HAL,Energy,Short Term,0.4052,$974.83,$1292.28,$523.63,$395.02,"$47,721.26",0.83%,1.24,1.18,0.78,-1.71,0.02,-0.10%,$-0.55,-0.45%,$-2.35,-5.45%,$-28.56,-98.38%,$-515.14,2007-04-03
4525,PSX,Energy,Short Term,4.4826,$82.67,$60.65,$271.87,$370.58,"$47,721.26",0.78%,1.00,1.18,0.78,-1.53,0.02,0.06%,$0.17,0.28%,$0.75,3.35%,$9.12,60.50%,$164.49,2007-04-03
4525,BXP,Real Estate,Short Term,16.6758,$103.48,$98.18,"$1,637.23","$1,725.61","$47,721.26",3.62%,0.94,1.18,0.78,-0.07,0.02,-0.04%,$-0.67,-0.18%,$-2.89,-2.15%,$-35.15,-38.72%,$-633.93,2007-04-03
4525,SPG,Real Estate,Short Term,2.7268,$614.85,$550.93,"$1,502.28","$1,676.59","$47,721.26",3.51%,0.89,1.18,0.78,-0.00,0.02,-0.08%,$-1.17,-0.33%,$-5.01,-4.06%,$-60.94,-73.16%,"$-1,099.11",2007-04-03
4525,CHTR,Communication Services,Short Term,3.0609,$567.13,$488.28,"$1,494.58","$1,735.95","$47,721.26",3.64%,0.77,1.18,0.78,0.68,0.02,-0.03%,$-0.50,-0.14%,$-2.13,-1.74%,$-25.93,-31.29%,$-467.71,2007-04-03
4525,CMCSA,Communication Services,Short Term,63.4763,$24.94,$15.60,$990.23,"$1,583.10","$47,721.26",3.32%,0.63,1.18,0.78,-0.62,0.02,0.12%,$1.23,0.53%,$5.26,6.47%,$64.05,116.67%,"$1,155.27",2007-04-03
4525,ROKU,Communication Services,Short Term,1.791,$780.29,$664.27,"$1,189.71","$1,397.49","$47,721.26",2.93%,1.90,1.18,0.78,0.18,0.02,-0.10%,$-1.15,-0.41%,$-4.93,-5.04%,$-60.02,-90.99%,"$-1,082.50",2007-04-03
4525,EL,Consumer Defensive,Short Term,10.5346,$81.15,$87.62,$923.04,$854.88,"$47,721.26",1.79%,1.18,1.18,0.78,-1.73,0.02,-0.04%,$-0.36,-0.17%,$-1.56,-2.06%,$-19.02,-37.16%,$-343.01,2007-04-03
4525,TGT,Consumer Defensive,Short Term,1.6141,$426.36,$418.42,$675.37,$688.18,"$47,721.26",1.44%,0.79,1.18,0.78,-1.44,0.02,-0.08%,$-0.56,-0.35%,$-2.40,-4.32%,$-29.15,-77.85%,$-525.78,2007-04-03
4526,SPY,S&P 500 Index ETF,Long Term,7.4501,$300.08,$382.55,"$2,850.04","$2,235.62","$13,862.44",16.13%,1.00,1.11,0.95,0.04,-0.51,0.04%,$1.23,0.18%,$5.25,2.24%,$63.91,39.77%,"$1,133.53",2007-07-21
4526,IVV,S&P 500 Index ETF,Long Term,6.1193,$360.94,$495.70,"$3,033.34","$2,208.69","$13,862.44",15.93%,0.97,1.11,0.95,0.03,-0.51,0.01%,$0.27,0.04%,$1.17,0.47%,$14.20,8.31%,$251.93,2007-07-21
4526,BXP,Real Estate,Long Term,0.2577,$103.48,$98.18,$25.30,$26.67,"$13,862.44",0.19%,0.94,1.11,0.95,-0.07,-0.51,-0.04%,$-0.01,-0.18%,$-0.05,-2.18%,$-0.55,-38.72%,$-9.80,2007-07-21
4526,SPG,Real Estate,Long Term,0.0422,$614.85,$550.93,$23.25,$25.94,"$13,862.44",0.19%,0.89,1.11,0.95,-0.00,-0.51,-0.08%,$-0.02,-0.34%,$-0.08,-4.12%,$-0.96,-73.16%,$-17.01,2007-07-21
4526,PLD,Real Estate,Long Term,0.0293,$874.32,$579.41,$16.98,$25.65,"$13,862.44",0.19%,0.87,1.11,0.95,-0.75,-0.51,-0.09%,$-0.02,-0.39%,$-0.07,-4.71%,$-0.80,-83.48%,$-14.17,2007-07-21
4526,DLR,Real Estate,Long Term,1.3277,$18.77,$21.69,$28.80,$24.92,"$13,862.44",0.18%,0.82,1.11,0.95,0.04,-0.51,0.61%,$0.18,2.63%,$0.76,31.98%,$9.21,567.24%,$163.35,2007-07-21
4526,SEE,Consumer Cyclical,Long Term,5.1125,$169.02,$138.06,$705.83,$864.12,"$13,862.44",6.23%,1.11,1.11,0.95,-0.74,-0.51,-0.09%,$-0.62,-0.38%,$-2.66,-4.58%,$-32.33,-81.25%,$-573.52,2007-07-21
4526,SIRI,Consumer Cyclical,Long Term,4.6773,$182.90,$186.41,$871.90,$855.48,"$13,862.44",6.17%,1.09,1.11,0.95,-0.72,-0.51,-0.10%,$-0.84,-0.41%,$-3.61,-5.03%,$-43.88,-89.27%,$-778.33,2007-07-21
4526,NFLX,Consumer Cyclical,Long Term,1.7192,$480.01,$419.33,$720.91,$825.23,"$13,862.44",5.95%,1.02,1.11,0.95,1.18,-0.51,0.13%,$0.93,0.55%,$3.97,6.70%,$48.29,118.82%,$856.59,2007-07-21
4526,SBUX,Consumer Cyclical,Long Term,0.9076,$890.19,$1230.02,"$1,116.37",$807.95,"$13,862.44",5.83%,0.98,1.11,0.95,0.10,-0.51,-0.10%,$-1.12,-0.43%,$-4.81,-5.25%,$-58.56,-93.05%,"$-1,038.73",2007-07-21
4526,EL,Consumer Defensive,Long Term,18.8954,$81.15,$87.62,"$1,655.61","$1,533.36","$13,862.44",11.06%,1.18,1.11,0.95,-1.73,-0.51,-0.04%,$-0.67,-0.17%,$-2.85,-2.10%,$-34.69,-37.16%,$-615.23,2007-07-21
4526,TGT,Consumer Defensive,Long Term,3.1305,$426.36,$418.42,"$1,309.86","$1,334.74","$13,862.44",9.63%,0.79,1.11,0.95,-1.44,-0.51,-0.08%,$-1.10,-0.36%,$-4.73,-4.39%,$-57.49,-77.85%,"$-1,019.73",2007-07-21
4526,COST,Consumer Defensive,Long Term,1.2838,$934.50,$952.83,"$1,223.24","$1,199.67","$13,862.44",8.65%,0.62,1.11,0.95,1.20,-0.51,0.00%,$0.02,0.01%,$0.08,0.07%,$0.91,1.32%,$16.19,2007-07-21
4526,WMT,Consumer Defensive,Long Term,1.4689,$811.32,$1165.87,"$1,712.55","$1,191.73","$13,862.44",8.60%,0.61,1.11,0.95,1.73,-0.51,-0.10%,$-1.70,-0.43%,$-7.30,-5.19%,$-88.87,-92.05%,"$-1,576.35",2007-07-21
4526,PYPL,Financial Services,Long Term,0.8107,$297.44,$357.07,$289.48,$241.13,"$13,862.44",1.74%,1.13,1.11,0.95,-0.06,-0.51,-0.09%,$-0.26,-0.38%,$-1.11,-4.65%,$-13.46,-82.48%,$-238.75,2007-07-21
4526,C,Financial Services,Long Term,0.2499,$926.04,$615.73,$153.87,$231.39,"$13,862.44",1.67%,1.21,1.11,0.95,0.12,-0.51,-0.10%,$-0.15,-0.42%,$-0.64,-5.07%,$-7.80,-89.90%,$-138.34,2007-07-21
4526,BLK,Financial Services,Long Term,0.3089,$745.12,$1064.59,$328.85,$230.17,"$13,862.44",1.66%,1.00,1.11,0.95,0.43,-0.51,-0.02%,$-0.06,-0.08%,$-0.26,-0.95%,$-3.14,-16.93%,$-55.68,2007-07-21
4527,QQQ,Nasdaq-100 Index ETF,Long Term,22.6732,$151.70,$82.29,"$1,865.78","$3,439.52","$39,023.02",8.81%,1.22,1.49,1.18,0.03,-1.64,0.48%,$8.97,2.06%,$38.44,25.06%,$467.63,452.04%,"$8,433.98",2007-04-03
4527,SPY,S&P 500 Index ETF,Long Term,10.8452,$300.08,$382.55,"$4,148.83","$3,254.43","$39,023.02",8.34%,1.00,1.49,1.18,0.04,-1.64,0.04%,$1.75,0.18%,$7.52,2.21%,$91.49,39.77%,"$1,650.10",2007-04-03
4527,IVV,S&P 500 Index ETF,Long Term,8.8883,$360.94,$495.70,"$4,405.93","$3,208.16","$39,023.02",8.22%,0.97,1.49,1.18,0.03,-1.64,0.01%,$0.39,0.04%,$1.67,0.46%,$20.29,8.31%,$365.93,2007-04-03
4527,CE,Basic Materials,Long Term,12.0046,$971.01,$1286.66,"$15,445.84","$11,656.54","$39,023.02",29.87%,1.41,1.49,1.18,-2.27,-1.64,-0.10%,$-15.94,-0.44%,$-68.32,-5.38%,$-831.20,-97.06%,"$-14,991.22",2007-04-03
4527,APA,Energy,Long Term,8.7028,$293.89,$326.44,"$2,840.94","$2,557.67","$39,023.02",6.55%,1.49,1.49,1.18,-1.52,-1.64,-0.10%,$-2.88,-0.43%,$-12.35,-5.29%,$-150.25,-95.38%,"$-2,709.79",2007-04-03
4527,AMZN,Consumer Cyclical,Long Term,7.1739,$489.95,$532.09,"$3,817.16","$3,514.86","$39,023.02",9.01%,1.31,1.49,1.18,-0.04,-1.64,-0.07%,$-2.65,-0.30%,$-11.37,-3.62%,$-138.29,-65.34%,"$-2,494.22",2007-04-03
4527,SEE,Consumer Cyclical,Long Term,18.5103,$169.02,$138.06,"$2,555.53","$3,128.61","$39,023.02",8.02%,1.11,1.49,1.18,-0.74,-1.64,-0.09%,$-2.21,-0.37%,$-9.46,-4.51%,$-115.13,-81.25%,"$-2,076.49",2007-04-03
4527,BXP,Real Estate,Long Term,45.9269,$103.48,$98.18,"$4,509.10","$4,752.52","$39,023.02",12.18%,0.94,1.49,1.18,-0.07,-1.64,-0.04%,$-1.86,-0.18%,$-7.96,-2.15%,$-96.80,-38.72%,"$-1,745.91",2007-04-03
4527,PEG,Utilities,Long Term,2.9379,$164.36,$172.92,$508.02,$482.88,"$39,023.02",1.24%,0.51,1.49,1.18,0.89,-1.64,-0.06%,$-0.28,-0.24%,$-1.21,-2.91%,$-14.78,-52.46%,$-266.50,2007-04-03
4527,EIX,Utilities,Long Term,0.8097,$572.96,$349.64,$283.10,$463.94,"$39,023.02",1.19%,0.47,1.49,1.18,-0.68,-1.64,-0.09%,$-0.25,-0.38%,$-1.08,-4.65%,$-13.17,-83.91%,$-237.56,2007-04-03
4527,DHR,Healthcare,Long Term,4.8502,$528.61,$746.60,"$3,621.16","$2,563.88","$39,023.02",6.57%,0.83,1.49,1.18,-0.89,-1.64,-0.08%,$-2.88,-0.34%,$-12.33,-4.14%,$-149.96,-74.69%,"$-2,704.62",2007-04-03
4528,SPY,S&P 500 Index ETF,Medium Term,8.1057,$300.08,$382.55,"$3,100.84","$2,432.36","$20,367.47",11.94%,1.00,1.33,0.84,0.04,-0.91,0.05%,$1.42,0.20%,$6.08,2.38%,$73.95,39.77%,"$1,233.28",2008-08-11
4528,IVV,S&P 500 Index ETF,Medium Term,6.6537,$360.94,$495.70,"$3,298.24","$2,401.57","$20,367.47",11.79%,0.97,1.33,0.84,0.03,-0.91,0.01%,$0.32,0.04%,$1.35,0.50%,$16.43,8.31%,$273.93,2008-08-11
4528,PH,Industrials,Medium Term,1.2066,$413.29,$305.58,$368.71,$498.67,"$20,367.47",2.45%,1.39,1.33,0.84,0.10,-0.91,0.10%,$0.36,0.42%,$1.55,5.10%,$18.82,85.12%,$313.86,2008-08-11
4528,DHR,Healthcare,Medium Term,14.3567,$528.61,$746.60,"$10,718.71","$7,589.11","$20,367.47",37.26%,0.83,1.33,0.84,-0.89,-0.91,-0.09%,$-9.21,-0.37%,$-39.46,-4.48%,$-480.05,-74.69%,"$-8,005.73",2008-08-11
4528,TMO,Healthcare,Medium Term,20.7732,$333.67,$272.06,"$5,651.56","$6,931.38","$20,367.47",34.03%,0.70,1.33,0.84,-1.12,-0.91,0.07%,$3.98,0.30%,$17.07,3.67%,$207.67,61.28%,"$3,463.31",2008-08-11
4528,EL,Consumer Defensive,Medium Term,2.5492,$81.15,$87.62,$223.36,$206.87,"$20,367.47",1.02%,1.18,1.33,0.84,-1.73,-0.91,-0.04%,$-0.10,-0.18%,$-0.41,-2.23%,$-4.98,-37.16%,$-83.00,2008-08-11
4528,TGT,Consumer Defensive,Medium Term,0.3829,$426.36,$418.42,$160.21,$163.26,"$20,367.47",0.80%,0.79,1.33,0.84,-1.44,-0.91,-0.09%,$-0.14,-0.38%,$-0.61,-4.67%,$-7.48,-77.85%,$-124.73,2008-08-11
4528,COST,Consumer Defensive,Medium Term,0.1544,$934.50,$952.83,$147.12,$144.25,"$20,367.47",0.71%,0.62,1.33,0.84,1.20,-0.91,0.00%,$0.00,0.01%,$0.01,0.08%,$0.12,1.32%,$1.95,2008-08-11
4529,SPY,S&P 500 Index ETF,Short Term,3.7834,$300.08,$382.55,"$1,447.34","$1,135.31","$5,876.28",19.32%,1.00,1.02,0.97,0.04,-0.21,0.05%,$0.66,0.20%,$2.84,2.38%,$34.52,39.77%,$575.64,2008-08-11
4529,IVV,S&P 500 Index ETF,Short Term,3.1115,$360.94,$495.70,"$1,542.37","$1,123.06","$5,876.28",19.11%,0.97,1.02,0.97,0.03,-0.21,0.01%,$0.15,0.04%,$0.63,0.50%,$7.68,8.31%,$128.10,2008-08-11
4529,DHR,Healthcare,Short Term,2.3838,$528.61,$746.60,"$1,779.75","$1,260.11","$5,876.28",21.44%,0.83,1.02,0.97,-0.89,-0.21,-0.09%,$-1.53,-0.37%,$-6.55,-4.48%,$-79.71,-74.69%,"$-1,329.28",2008-08-11
4529,NFLX,Consumer Cyclical,Short Term,0.6486,$480.01,$419.33,$271.98,$311.33,"$5,876.28",5.30%,1.02,1.02,0.97,1.18,-0.21,0.14%,$0.37,0.59%,$1.59,7.12%,$19.38,118.82%,$323.16,2008-08-11
4529,INTU,Technology,Short Term,1.0491,$980.30,$806.25,$845.84,"$1,028.41","$5,876.28",17.50%,1.01,1.02,0.97,-0.17,-0.21,-0.03%,$-0.27,-0.13%,$-1.14,-1.63%,$-13.82,-27.26%,$-230.53,2008-08-11
4529,GOOGL,Technology,Short Term,1.8254,$557.73,$509.58,$930.19,"$1,018.07","$5,876.28",17.33%,1.05,1.02,0.97,-0.03,-0.21,-0.08%,$-0.74,-0.34%,$-3.17,-4.15%,$-38.61,-69.22%,$-643.91,2008-08-11
4530,SPY,S&P 500 Index ETF,Medium Term,27.7332,$300.08,$382.55,"$10,609.34","$8,322.17","$57,060.78",14.58%,1.00,1.11,0.75,0.04,0.23,0.05%,$5.46,0.22%,$23.39,2.68%,$284.58,39.77%,"$4,219.61",2010-06-17
4530,IVV,S&P 500 Index ETF,Medium Term,22.7899,$360.94,$495.70,"$11,296.95","$8,225.77","$57,060.78",14.42%,0.97,1.11,0.75,0.03,0.23,0.01%,$1.21,0.05%,$5.20,0.56%,$63.28,8.31%,$938.26,2010-06-17
4530,VOO,S&P 500 Index ETF,Medium Term,684.1165,$11.93,$10.77,"$7,367.93","$8,161.51","$57,060.78",14.30%,0.95,1.11,0.75,0.03,0.23,5.77%,$424.81,24.71%,"$1,820.63",300.64%,"$22,150.95",4457.71%,"$328,440.91",2010-06-17
4530,CHTR,Communication Services,Medium Term,0.379,$567.13,$488.28,$185.06,$214.92,"$57,060.78",0.38%,0.77,1.11,0.75,0.68,0.23,-0.04%,$-0.07,-0.17%,$-0.32,-2.11%,$-3.91,-31.29%,$-57.91,2010-06-17
4530,CMCSA,Communication Services,Medium Term,7.8905,$24.94,$15.60,$123.09,$196.79,"$57,060.78",0.34%,0.63,1.11,0.75,-0.62,0.23,0.15%,$0.19,0.65%,$0.80,7.87%,$9.69,116.67%,$143.61,2010-06-17
4530,TMUS,Communication Services,Medium Term,0.1731,$912.31,$686.55,$118.84,$157.95,"$57,060.78",0.28%,0.33,1.11,0.75,2.03,0.23,-0.08%,$-0.10,-0.35%,$-0.41,-4.20%,$-4.99,-62.26%,$-73.99,2010-06-17
4530,ROKU,Communication Services,Medium Term,0.2008,$780.29,$664.27,$133.39,$156.66,"$57,060.78",0.27%,1.90,1.11,0.75,0.18,0.23,-0.12%,$-0.16,-0.50%,$-0.67,-6.14%,$-8.19,-90.99%,$-121.37,2010-06-17
4530,PEG,Utilities,Medium Term,39.9527,$164.36,$172.92,"$6,908.62","$6,566.63","$57,060.78",11.51%,0.51,1.11,0.75,0.89,0.23,-0.07%,$-4.69,-0.29%,$-20.09,-3.54%,$-244.42,-52.46%,"$-3,624.11",2010-06-17
4530,EIX,Utilities,Medium Term,11.1334,$572.96,$349.64,"$3,892.68","$6,379.01","$57,060.78",11.18%,0.47,1.11,0.75,-0.68,0.23,-0.11%,$-4.22,-0.47%,$-18.11,-5.66%,$-220.30,-83.91%,"$-3,266.43",2010-06-17
4530,NEE,Utilities,Medium Term,6.6042,$830.96,$980.04,"$6,472.38","$5,487.83","$57,060.78",9.62%,0.28,1.11,0.75,0.10,0.23,-0.12%,$-7.81,-0.52%,$-33.47,-6.29%,$-407.18,-93.28%,"$-6,037.36",2010-06-17
4530,ETR,Utilities,Medium Term,6.7986,$800.30,$415.46,"$2,824.55","$5,440.92","$57,060.78",9.54%,0.27,1.11,0.75,1.67,0.23,-0.10%,$-2.93,-0.45%,$-12.57,-5.42%,$-152.97,-80.30%,"$-2,268.22",2010-06-17
4530,CAT,Industrials,Medium Term,2.9387,$672.88,$923.59,"$2,714.15","$1,977.40","$57,060.78",3.47%,1.10,1.11,0.75,-0.76,0.23,-0.09%,$-2.40,-0.38%,$-10.27,-4.60%,$-124.99,-68.28%,"$-1,853.20",2010-06-17
4530,ROK,Industrials,Medium Term,2.3352,$838.26,$664.98,"$1,552.86","$1,957.53","$57,060.78",3.43%,1.14,1.11,0.75,-0.62,0.23,-0.08%,$-1.31,-0.36%,$-5.63,-4.41%,$-68.50,-65.41%,"$-1,015.67",2010-06-17
4530,BA,Industrials,Medium Term,2.7652,$689.94,$696.87,"$1,926.98","$1,907.84","$57,060.78",3.34%,1.19,1.11,0.75,-0.17,0.23,-0.10%,$-1.93,-0.43%,$-8.28,-5.23%,$-100.74,-77.51%,"$-1,493.68",2010-06-17
4530,GE,Industrials,Medium Term,2.3334,$817.63,$421.82,$984.27,"$1,907.84","$57,060.78",3.34%,1.19,1.11,0.75,0.47,0.23,-0.07%,$-0.72,-0.31%,$-3.10,-3.83%,$-37.71,-56.80%,$-559.07,2010-06-17
